scan_set,set_id,cohort,level,encoded_bytes,encoded_sha256,raw61_bytes,size_vs_raw61_pct,scope,scope_kind,scale,transform,valid_fraction,alignment_applied,candidate_channel_bias_max,candidate_clip_fraction,candidate_delta_e00_max,candidate_delta_e00_p95,candidate_detail_correlation,candidate_detail_energy_ratio,candidate_highpass_reference_rms,candidate_highpass_rmse,candidate_linear_mae,candidate_linear_rmse,candidate_patch_count,candidate_patch_size,candidate_reference_clip_fraction,candidate_structure_loss,raw61_channel_bias_max,raw61_clip_fraction,raw61_delta_e00_max,raw61_delta_e00_p95,raw61_detail_correlation,raw61_detail_energy_ratio,raw61_highpass_reference_rms,raw61_highpass_rmse,raw61_linear_mae,raw61_linear_rmse,raw61_patch_count,raw61_patch_size,raw61_reference_clip_fraction,raw61_structure_loss,run_id
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-02,native_crop,1,identity,0.9702555338541666,True,1.4958332201015894e-05,0.0,0.0410655728201108,0.033925149431985095,0.984177900948415,0.9908327939210982,0.007334766844422834,0.0013005132432495402,0.0015576351398775674,0.0030722248414835614,144,64,0.0,0.17730805502541866,0.006107452781829951,0.0,2.186628616254683,1.5550914343842035,0.8390111459112629,1.0898426660944416,0.007334766844422834,0.004394601206330583,0.007397011111867701,0.014014462395953286,144,64,0.0,0.5991466803981811,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-02,native_crop,1,shadow_recovery_luma_p12,0.9702555338541666,True,0.00027753557246161466,0.8811333612916754,0.033074573355581074,0.021010614317593466,0.8506609400044106,0.8964818559970342,0.014685990176693723,0.007749911536413719,0.0022173159873784694,0.00783143439869755,144,64,0.8800045432305864,0.5277077979197223,0.01074942844280817,0.7880041238554554,1.3586148712526331,1.2141597349039746,0.24848565973773037,1.1123705290449413,0.014685990176693723,0.01906098927841245,0.012216101316750121,0.03269518964339731,144,64,0.8800045432305864,1.297902902635856,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-02,native_crop,1,highlight_separation_luma_p88_p998,0.9702555338541666,True,1.923766275716566e-05,0.881937163626197,0.03374369697034327,0.019301594318732265,0.9760715726432373,0.9977891039823531,0.024456622435347762,0.00534453791411656,0.001460927841188495,0.00538011143058984,144,64,0.8820000698958552,0.21853131716143956,0.015653529467201558,0.8846648493744321,6.254665651204773,5.19552840892403,0.786359372770646,0.9049550153345014,0.024456622435347762,0.015384437598979282,0.0163509807227191,0.051879155003120174,144,64,0.8820000698958552,0.6290499695797639,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-02,native_crop,1,negative_density_hard_print,0.9702555338541666,True,0.00048102304674728645,0.10498823419771208,0.15360766768404066,0.11005334071737301,0.9003195878341487,0.9169227635349044,0.028265826914389936,0.012311067428646755,0.018360083768169763,0.031404621772739116,144,64,0.10657021038652408,0.43554598511955356,0.04054581737024334,0.11349980196174367,6.72916461028657,5.180052453483015,0.40020571635650304,0.8892148036474423,0.028265826914389936,0.0293606339338287,0.04401551045993254,0.06225760629090831,144,64,0.10657021038652408,1.0387325310791244,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-02,native_crop,1,negative_density_hard_shadow_recovery,0.9702555338541666,True,0.0002267400492648382,0.10581300528878637,0.07254520442234232,0.052611056267253396,0.9492252056519859,0.9600588490299635,0.019824975459013388,0.006240582208605262,0.010303534168033233,0.016789463041360843,144,64,0.10756622632277905,0.3147838554205117,0.026402461925048484,0.1158646117285245,5.694459570739251,4.164077352462901,0.6284223994508191,1.1007526103879381,0.019824975459013388,0.01804161115432834,0.027982504179730017,0.04021483956654267,144,64,0.10756622632277905,0.910044564323824,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-03,native_crop,1,identity,0.9779832628038194,True,1.6034733296699542e-05,0.0,0.03816403472520175,0.02952516865565581,0.9837292675451372,0.9846060106385774,0.005007338727879313,0.0008996143943749353,0.0011836156512320289,0.0023601373477086978,144,64,0.0,0.17965918490118526,0.004952458589878437,0.0,1.7789592812702693,1.4908774689658129,0.7920659924921412,0.9238561591426272,0.005007338727879313,0.0031270785492075,0.00527146145376567,0.010370646037769065,144,64,0.0,0.6244991040444086,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-03,native_crop,1,shadow_recovery_luma_p12,0.9779832628038194,True,0.00023862995571470317,0.8804083642201104,0.029268697456012252,0.02345407273665243,0.9028935163366946,0.9312463596541847,0.01748694208353633,0.007533345050951774,0.002142198664478127,0.007606261798083939,144,64,0.8800009708098288,0.4307983073864181,0.009825767673519822,0.8108793110023959,1.1818338493502012,1.071771390475712,0.38842177627728697,1.0554633131396505,0.01748694208353633,0.01989267781900086,0.011582231511810766,0.03254760884877808,144,64,0.8800009708098288,1.1375732660388629,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-03,native_crop,1,highlight_separation_luma_p88_p998,0.9779832628038194,True,1.9986207107748582e-05,0.8815698688366578,0.10240295036295977,0.06483071796482227,0.9890187617743208,0.9921654830063839,0.014079017158216646,0.002081200394297594,0.0005451238751966582,0.0020928616983268153,144,64,0.8819997989036783,0.14782284664544118,0.006908665632965418,0.9230043790457633,5.74791507056736,4.453840921709733,0.8490309294128177,0.9284859484774982,0.014079017158216646,0.00752215981499317,0.007023315929754641,0.024904832506372463,144,64,0.8819997989036783,0.5342816000904699,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-03,native_crop,1,negative_density_hard_print,0.9779832628038194,True,0.0006947116065224516,0.0643207740590368,0.20911626915279666,0.138080586617439,0.9335344905952878,0.9384359660697543,0.030588591243986107,0.01096665504841233,0.016894882272189944,0.029084397518486783,144,64,0.0656394574097638,0.35852108915177444,0.03516552918769675,0.07836457838538145,3.5438177889773805,2.5243639115040013,0.4799205935255587,0.8159030381383989,0.030588591243986107,0.028736355077953208,0.0412925513455925,0.057755428775793864,144,64,0.0656394574097638,0.9394468299877308,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-03,native_crop,1,negative_density_hard_shadow_recovery,0.9779832628038194,True,0.0002862847027511755,0.06532278848943146,0.09062885025539509,0.05744245180299747,0.9492589397018715,0.9502289095310805,0.0182172866900856,0.0057292805394594595,0.010028244600407474,0.01632898710320129,144,64,0.06669347950955612,0.31449691915852146,0.023480617687162583,0.08079449227223819,2.4662282643654185,1.9186163188864396,0.5413530432822619,0.9007791214341831,0.0182172866900856,0.016657842383525245,0.025829825211212114,0.03481800604925227,144,64,0.06669347950955612,0.914397553648368,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-04,native_crop,1,identity,0.97412109375,True,8.652475080290767e-05,0.0,0.049576726491209394,0.03777833133124971,0.9897396354410217,0.9942134256793076,0.01603960385341728,0.0022929043636170884,0.0034767145674440042,0.00538551832533802,144,64,0.0,0.142952680413524,0.017886207659147363,0.0,1.7767645636888811,1.6519158633376907,0.8712886039304737,1.02063846195936,0.01603960385341728,0.00822820029213829,0.01875102161745472,0.023206486496407795,144,64,0.0,0.5129927376844317,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-04,native_crop,1,shadow_recovery_luma_p12,0.97412109375,True,8.170912210837078e-06,0.8797793093845725,0.003730483444798555,0.0026718724827793053,0.9438232900662613,0.9818527322652078,0.014138175404897587,0.004702805072554934,0.001298515458283435,0.004730909447086427,144,64,0.8799986076301866,0.33263168251016617,0.011708257303256007,0.8394406154274575,0.6038649111875913,0.5379171198096443,0.37824245843006987,1.2693223408562018,0.014138175404897587,0.018166075486929847,0.01185341232329964,0.03451219240458251,144,64,0.8799986076301866,1.2848953253640467,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-04,native_crop,1,highlight_separation_luma_p88_p998,0.97412109375,True,0.0003228745245387989,0.8814153439153439,0.3924646665411927,0.27488809796815195,0.8429985667815151,0.9317736052165424,0.05084075332513205,0.02771797688633407,0.007780720653202213,0.027972077793639936,144,64,0.8820001392369814,0.5451920963695138,0.04357071762876671,0.9992724867724868,37.826248165846856,31.536566746189393,0.003918416058416734,0.047944743453336505,0.05084075332513205,0.050889612309971126,0.043570717628766714,0.15154457330531249,144,64,0.8820001392369814,1.0009610200802221,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-04,native_crop,1,negative_density_hard_print,0.97412109375,True,0.00021546008258732275,0.36224995358767287,0.21231323375398825,0.15102761211146223,0.9727490051995751,0.9935587794946082,0.03158761839877219,0.007353365527177772,0.006571226872968142,0.017301585594462363,144,64,0.3624147173489279,0.23279265420857426,0.037613792044940204,0.32458635013459575,15.466532953222208,12.60915051620872,0.6438012263172217,1.4069231383830252,0.03158761839877219,0.03413619180599644,0.029376057362945948,0.06420206427341413,144,64,0.3624147173489279,1.080682670502418,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d022,89832971,31f52dc31a0e03278f96e8d7c6b55445ec4c83f242d0a3a6133a0416845cbf5d,131670016,68.22583738426826,manual-04,native_crop,1,negative_density_hard_shadow_recovery,0.97412109375,True,0.00018385071911283042,0.36272684024877005,0.17129753407222295,0.08371876984279779,0.9907826177794218,0.9958966821289547,0.03650718805119009,0.004948839598913562,0.005541316170872694,0.01198940629930099,144,64,0.36289160401002507,0.13555795072395985,0.031166254296603142,0.3255215585259445,11.606948964917919,9.43809802396046,0.8030365517037903,1.2540867530668818,0.03650718805119009,0.02728478412349447,0.025819201556928274,0.04972121616394859,144,64,0.36289160401002507,0.747381148206648,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,full_frame_box10,reduced_full_frame,0.1,identity,0.9947783483492717,True,5.049868290912347e-05,0.0,0.022327086937688673,0.019557129481774297,0.9999989482575792,0.9999430016032933,0.08076268655236503,0.0001172203999965307,0.00014518305222939494,0.0002630821532805996,600,64,0.0,0.001451417789581915,0.012364242081934694,0.0002530561475539898,2.3715772532058637,1.9504870206605465,0.7188072412852956,0.8981278066407149,0.08076268655236503,0.05798468250833806,0.039001180240373225,0.07650022073163314,600,64,0.0,0.7179637649961269,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,full_frame_box10,reduced_full_frame,0.1,shadow_recovery_luma_p12,0.9947783483492717,True,1.210460695360849e-05,0.8798885893521062,0.0020435794789275203,0.0011245508475054107,0.9989923895766183,1.0005572209426772,0.011095983942537727,0.0004982891134324253,0.00014288597161314127,0.0005086930769794911,600,64,0.87999986811406,0.044907158843496234,0.03135060718852073,0.6979375099687224,1.8984531182806357,1.52609508073617,0.030634514212563104,7.578082721286194,0.011095983942537727,0.08447756631744421,0.031937178550954105,0.09755309895003254,600,64,0.87999986811406,7.6133461218873775,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,full_frame_box10,reduced_full_frame,0.1,highlight_separation_luma_p88_p998,0.9947783483492717,True,0.00021375062386782843,0.882164446105841,0.1643987406472526,0.07652052999736218,0.9990660969487087,0.9960179560545608,0.047322275313242276,0.0020497839167695786,0.0005989419037754676,0.0021720118448167007,600,64,0.8820000008242871,0.04331541336931413,0.05430504691545293,0.9989465610535049,77.46249760722235,48.52570183669192,0.005910608468145455,0.2420618315520886,0.047322275313242276,0.04862308893494885,0.05457819565352866,0.18951033870914175,600,64,0.8820000008242871,1.0274883997672564,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,full_frame_box10,reduced_full_frame,0.1,negative_density_hard_print,0.9947783483492717,True,8.050811285816229e-05,0.2794025621866249,0.03601233096743505,0.03041844590365386,0.9999856039248152,1.0001323778597144,0.14127064199572142,0.0007583152838215039,0.0009469346660713735,0.0018579504895617541,600,64,0.27938538953817527,0.005367819336762628,0.04865979070923279,0.2951761206217818,9.44722107639493,5.5660939684939335,0.6404936765065977,1.3557479839042752,0.14127064199572142,0.1482572313051039,0.09622667663987956,0.1803618412572681,600,64,0.27938538953817527,1.0494553518741288,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,full_frame_box10,reduced_full_frame,0.1,negative_density_hard_shadow_recovery,0.9947783483492717,True,5.314819597879358e-05,0.2803183451831477,0.02557484302281494,0.017162496734435487,0.9999976131356391,1.0000514427057479,0.16534406894199302,0.0003613674117399624,0.0005080956467449732,0.000969554139158417,600,64,0.2803036453960748,0.0021855480759139867,0.020724273779533384,0.2975992500086207,5.899095126715699,2.4742511808783854,0.6735938129019433,1.1150649240099002,0.16534406894199302,0.14234655977287639,0.08305805317673867,0.17243624645890385,600,64,0.2803036453960748,0.8609111937532833,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-01,native_crop,1,identity,0.9818471272786459,True,1.2352607396635427e-05,0.0,0.07398305540965538,0.05276243874327478,0.9947464482075656,0.9954332343809943,0.008124082082410423,0.0008316765100754159,0.0009509059925075552,0.0021192838276199956,144,64,0.0,0.10237175125003865,0.0018745117623960108,0.0,1.6983721377097192,1.1562216527458709,0.9052007384058398,0.9676426876149493,0.008124082082410423,0.0034896750389554077,0.002698427700428476,0.006525122476271295,144,64,0.0,0.4295469941780817,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-01,native_crop,1,shadow_recovery_luma_p12,0.9818471272786459,True,0.0006380116141868357,0.8865099798486317,0.02988132432384894,0.026075776471332964,0.8474040218364783,0.8875905218899176,0.016352196140268793,0.008707008996860058,0.0025434461103676694,0.008842633766487492,144,64,0.8800156099717328,0.532467255295345,0.013078239625004973,0.7098824589849719,0.6189358420962796,0.5528332107154555,0.300337127055541,1.3966503323488475,0.016352196140268793,0.02376250509593684,0.015603369295561156,0.03590772020793876,144,64,0.8800156099717328,1.4531690356513935,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-01,native_crop,1,highlight_separation_luma_p88_p998,0.9818471272786459,True,1.524960381421319e-05,0.8820894568800433,0.015028725244219913,0.011704009901398594,0.9959179016928115,0.9960887656405941,0.022977321177962466,0.0020740214296284297,0.0005097192765829012,0.0020859898539318552,144,64,0.8820013917740284,0.09026384814682498,0.0024364705640899076,0.8917110014038614,1.9975361257925972,1.5894740709681296,0.9103951939065047,0.973078173606912,0.022977321177962466,0.009615116595378092,0.0039843490849118144,0.016393275696021642,144,64,0.8820013917740284,0.4184611652902317,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-01,native_crop,1,negative_density_hard_print,0.9818471272786459,True,0.0015750695401461274,0.019135453918062612,0.23405337769805679,0.2066135630336172,0.9069696352977211,0.9234449170699287,0.04824665577486912,0.02033683899324258,0.03212708652567582,0.048025594446906544,144,64,0.02156156125043241,0.42151810662565553,0.05574138964035616,0.038711808955127665,6.838004189559342,3.946151723231141,0.4538408699667947,0.8068183948265331,0.04824665577486912,0.046241885995858684,0.06665545803726682,0.08711230933220283,144,64,0.02156156125043241,0.9584474872545532,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-01,native_crop,1,negative_density_hard_shadow_recovery,0.9818471272786459,True,0.0004891650313634538,0.019850335366889016,0.08679121240241318,0.07955875333434347,0.9397769691831463,0.9499615987040436,0.02719684375592673,0.0092996891828223,0.015797742043008173,0.023759348166015125,144,64,0.022522219171600903,0.34194001577097394,0.029291615297112838,0.042020869703358735,4.323278151117878,2.3284791382069097,0.6043212528645375,1.0055219596876328,0.02719684375592673,0.024261014939631093,0.03377875171481563,0.04560423395142681,144,64,0.022522219171600903,0.8920525910049447,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-02,native_crop,1,identity,0.9702555338541666,True,1.4018521259395033e-05,0.0,0.05046488899952386,0.0362844717194734,0.9810580971994998,0.9896265866739934,0.007334766844422834,0.0014222343365342316,0.0016259942807407806,0.003174280348664015,144,64,0.0,0.19390314194045058,0.006107452781829951,0.0,2.186628616254683,1.5550914343842035,0.8390111459112629,1.0898426660944416,0.007334766844422834,0.004394601206330583,0.007397011111867701,0.014014462395953286,144,64,0.0,0.5991466803981811,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-02,native_crop,1,shadow_recovery_luma_p12,0.9702555338541666,True,0.00033437266488607517,0.8812853847766827,0.03549012719624352,0.02982019962291679,0.8169047366682992,0.8737507546808714,0.014685990176693723,0.008511517950326269,0.002445897366246179,0.008603470122926338,144,64,0.8800045432305864,0.579567182595139,0.01074942844280817,0.7880041238554554,1.3586148712526331,1.2141597349039746,0.24848565973773037,1.1123705290449413,0.014685990176693723,0.01906098927841245,0.012216101316750121,0.03269518964339731,144,64,0.8800045432305864,1.297902902635856,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-02,native_crop,1,highlight_separation_luma_p88_p998,0.9702555338541666,True,1.3949148010163738e-05,0.8819231844551618,0.04399573844219652,0.022787339682290932,0.972069745037815,0.997774231637457,0.024456622435347762,0.0057741009088489665,0.001581297846791036,0.005814180551157179,144,64,0.8820000698958552,0.23609559840542477,0.015653529467201558,0.8846648493744321,6.254665651204773,5.19552840892403,0.786359372770646,0.9049550153345014,0.024456622435347762,0.015384437598979282,0.0163509807227191,0.051879155003120174,144,64,0.8820000698958552,0.6290499695797639,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-02,native_crop,1,negative_density_hard_print,0.9702555338541666,True,0.00057231202468517,0.10473660911907924,0.1513614908086536,0.12756575079367402,0.8783679603735718,0.9023371269553256,0.028265826914389936,0.01352761981843353,0.01910276196708723,0.03218222798303451,144,64,0.10657021038652408,0.47858567376801964,0.04054581737024334,0.11349980196174367,6.72916461028657,5.180052453483015,0.40020571635650304,0.8892148036474423,0.028265826914389936,0.0293606339338287,0.04401551045993254,0.06225760629090831,144,64,0.10657021038652408,1.0387325310791244,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-02,native_crop,1,negative_density_hard_shadow_recovery,0.9702555338541666,True,0.00028669160291645433,0.10560855991239719,0.07826081153040315,0.0647313538684967,0.9385200050075152,0.9538526373810984,0.019824975459013388,0.006850821060631085,0.01071847012794467,0.01720625034671449,144,64,0.10756622632277905,0.3455651723148223,0.026402461925048484,0.1158646117285245,5.694459570739251,4.164077352462901,0.6284223994508191,1.1007526103879381,0.019824975459013388,0.01804161115432834,0.027982504179730017,0.04021483956654267,144,64,0.10756622632277905,0.910044564323824,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-03,native_crop,1,identity,0.9779832628038194,True,1.7611642140221016e-05,0.0,0.04384575554070014,0.0338245738400353,0.9802936138419791,0.9822325629890317,0.005007338727879313,0.0009892263501736873,0.0012557631242421702,0.002490623877829469,144,64,0.0,0.19755530910381217,0.004952458589878437,0.0,1.7789592812702693,1.4908774689658129,0.7920659924921412,0.9238561591426272,0.005007338727879313,0.0031270785492075,0.00527146145376567,0.010370646037769065,144,64,0.0,0.6244991040444086,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-03,native_crop,1,shadow_recovery_luma_p12,0.9779832628038194,True,0.0002908953062550655,0.8802263373772186,0.03547323153037018,0.02951325105824858,0.8733208568700327,0.9133589673163561,0.01748694208353633,0.008547407841913794,0.002446274992270775,0.008631628163670765,144,64,0.8800009708098288,0.48878802257605913,0.009825767673519822,0.8108793110023959,1.1818338493502012,1.071771390475712,0.38842177627728697,1.0554633131396505,0.01748694208353633,0.01989267781900086,0.011582231511810766,0.03254760884877808,144,64,0.8800009708098288,1.1375732660388629,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-03,native_crop,1,highlight_separation_luma_p88_p998,0.9779832628038194,True,2.3353240671673086e-05,0.8815143939893003,0.10504900907923083,0.08184859466546039,0.9869074033360786,0.9910441507535046,0.014079017158216646,0.002271511225286311,0.0005986943177216796,0.0022843883217955364,144,64,0.8819997989036783,0.16134018445745238,0.006908665632965418,0.9230043790457633,5.74791507056736,4.453840921709733,0.8490309294128177,0.9284859484774982,0.014079017158216646,0.00752215981499317,0.007023315929754641,0.024904832506372463,144,64,0.8819997989036783,0.5342816000904699,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-03,native_crop,1,negative_density_hard_print,0.9779832628038194,True,0.000731039429864149,0.06401797385054382,0.23783271884722867,0.14048794624554428,0.913029761438731,0.9244323328410828,0.030588591243986107,0.012481744390306979,0.01798455572605516,0.030188122722611455,144,64,0.0656394574097638,0.4080522797126514,0.03516552918769675,0.07836457838538145,3.5438177889773805,2.5243639115040013,0.4799205935255587,0.8159030381383989,0.030588591243986107,0.028736355077953208,0.0412925513455925,0.057755428775793864,144,64,0.0656394574097638,0.9394468299877308,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-03,native_crop,1,negative_density_hard_shadow_recovery,0.9779832628038194,True,0.0003035589276828169,0.06493157524296249,0.08790519469938193,0.05806875004226207,0.9342627251057787,0.939678201138057,0.0182172866900856,0.00649676478239569,0.010639734464809158,0.016927734792193047,144,64,0.06669347950955612,0.3566263677417684,0.023480617687162583,0.08079449227223819,2.4662282643654185,1.9186163188864396,0.5413530432822619,0.9007791214341831,0.0182172866900856,0.016657842383525245,0.025829825211212114,0.03481800604925227,144,64,0.06669347950955612,0.914397553648368,verified-54c442b2d163eb21
adox_vlad_resolution_target,_DSC0001-_DSC0016,secondary_same_sequence_target,d025,78504548,f349c0af0fd0619af9c2a6f15ff3fdcfdf618cd98f96369bead7e0674df2fec0,131670016,59.622190673995206,manual-04,native_crop,1,identity,0.97412109375,True,7.964041360193073e-05,0.0,0.0587102248179757,0.042983429267995164,0.9876637688064069,0.9936144415795607,0.01603960385341728,0.0025134468839256695,0.0036246702777916247,0.005549470083595078,144,64,0.0,0.15670255368496355,0.017886207659147363,0.0,1.7767645636888811,1.6519158633376907,0.8712886039304737,1.02063846195936,0.01603960385341728,0.00822820029213829,0.01875102161745472,0.023206486496407795,144,64,0.0,0.5129927376844317,verified-54c442b2d163eb21
